pair_id,channel,family,a_predicate,a_date,b_predicate,b_date,days_between,both_future_modal,status
C011507,jikh,rates_direction,P00587,2026-05-26,P00630,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011508,jikh,rates_direction,P00587,2026-05-26,P00634,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011509,jikh,rates_direction,P00587,2026-05-26,P00636,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011510,jikh,rates_direction,P00587,2026-05-26,P00656,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011511,jikh,rates_direction,P00587,2026-05-26,P00659,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011512,jikh,rates_direction,P00587,2026-05-26,P00663,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011513,jikh,rates_direction,P00587,2026-05-26,P00666,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011514,jikh,rates_direction,P00587,2026-05-26,P00668,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011515,jikh,rates_direction,P00587,2026-05-26,P00671,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011516,jikh,rates_direction,P00587,2026-05-26,P00677,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011517,jikh,rates_direction,P00587,2026-05-26,P00769,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C011518,jikh,rates_direction,P00587,2026-05-26,P00777,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C011519,jikh,rates_direction,P00587,2026-05-26,P00778,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C011520,jikh,rates_direction,P00587,2026-05-26,P00792,2026-09-02,99,False,UNADJUDICATED_CANDIDATE
C011521,jikh,rates_direction,P00587,2026-05-26,P00793,2026-09-02,99,False,UNADJUDICATED_CANDIDATE
C011522,jikh,rates_direction,P00587,2026-05-26,P00796,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011523,jikh,rates_direction,P00587,2026-05-26,P00798,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011524,jikh,rates_direction,P00587,2026-05-26,P00800,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011525,jikh,rates_direction,P00587,2026-05-26,P00806,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011526,jikh,rates_direction,P00587,2026-05-26,P00815,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011527,jikh,rates_direction,P00587,2026-05-26,P00817,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011528,jikh,rates_direction,P00595,2026-05-26,P00602,2026-06-05,10,False,UNADJUDICATED_CANDIDATE
C011529,jikh,rates_direction,P00595,2026-05-26,P00625,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011530,jikh,rates_direction,P00595,2026-05-26,P00626,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011531,jikh,rates_direction,P00595,2026-05-26,P00627,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011532,jikh,rates_direction,P00595,2026-05-26,P00630,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011533,jikh,rates_direction,P00595,2026-05-26,P00634,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011534,jikh,rates_direction,P00595,2026-05-26,P00636,2026-06-15,20,False,UNADJUDICATED_CANDIDATE
C011535,jikh,rates_direction,P00595,2026-05-26,P00656,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011536,jikh,rates_direction,P00595,2026-05-26,P00659,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011537,jikh,rates_direction,P00595,2026-05-26,P00663,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011538,jikh,rates_direction,P00595,2026-05-26,P00666,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011539,jikh,rates_direction,P00595,2026-05-26,P00668,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011540,jikh,rates_direction,P00595,2026-05-26,P00671,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011541,jikh,rates_direction,P00595,2026-05-26,P00677,2026-06-22,27,False,UNADJUDICATED_CANDIDATE
C011542,jikh,rates_direction,P00595,2026-05-26,P00769,2026-08-05,71,False,UNADJUDICATED_CANDIDATE
C011543,jikh,rates_direction,P00595,2026-05-26,P00777,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C011544,jikh,rates_direction,P00595,2026-05-26,P00778,2026-08-25,91,False,UNADJUDICATED_CANDIDATE
C011545,jikh,rates_direction,P00595,2026-05-26,P00792,2026-09-02,99,False,UNADJUDICATED_CANDIDATE
C011546,jikh,rates_direction,P00595,2026-05-26,P00793,2026-09-02,99,False,UNADJUDICATED_CANDIDATE
C011547,jikh,rates_direction,P00595,2026-05-26,P00796,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011548,jikh,rates_direction,P00595,2026-05-26,P00798,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011549,jikh,rates_direction,P00595,2026-05-26,P00800,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011550,jikh,rates_direction,P00595,2026-05-26,P00806,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011551,jikh,rates_direction,P00595,2026-05-26,P00815,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011552,jikh,rates_direction,P00595,2026-05-26,P00817,2026-09-10,107,False,UNADJUDICATED_CANDIDATE
C011553,jikh,rates_direction,P00600,2026-06-05,P00625,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011554,jikh,rates_direction,P00600,2026-06-05,P00626,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011555,jikh,rates_direction,P00600,2026-06-05,P00627,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011556,jikh,rates_direction,P00600,2026-06-05,P00630,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011557,jikh,rates_direction,P00600,2026-06-05,P00634,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011558,jikh,rates_direction,P00600,2026-06-05,P00636,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011559,jikh,rates_direction,P00600,2026-06-05,P00656,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011560,jikh,rates_direction,P00600,2026-06-05,P00659,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011561,jikh,rates_direction,P00600,2026-06-05,P00663,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011562,jikh,rates_direction,P00600,2026-06-05,P00666,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011563,jikh,rates_direction,P00600,2026-06-05,P00668,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011564,jikh,rates_direction,P00600,2026-06-05,P00671,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011565,jikh,rates_direction,P00600,2026-06-05,P00677,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011566,jikh,rates_direction,P00600,2026-06-05,P00769,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011567,jikh,rates_direction,P00600,2026-06-05,P00777,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011568,jikh,rates_direction,P00600,2026-06-05,P00778,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011569,jikh,rates_direction,P00600,2026-06-05,P00792,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011570,jikh,rates_direction,P00600,2026-06-05,P00793,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011571,jikh,rates_direction,P00600,2026-06-05,P00796,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011572,jikh,rates_direction,P00600,2026-06-05,P00798,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011573,jikh,rates_direction,P00600,2026-06-05,P00800,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011574,jikh,rates_direction,P00600,2026-06-05,P00806,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011575,jikh,rates_direction,P00600,2026-06-05,P00815,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011576,jikh,rates_direction,P00600,2026-06-05,P00817,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011577,jikh,rates_direction,P00601,2026-06-05,P00625,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011578,jikh,rates_direction,P00601,2026-06-05,P00626,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011579,jikh,rates_direction,P00601,2026-06-05,P00627,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011580,jikh,rates_direction,P00601,2026-06-05,P00630,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011581,jikh,rates_direction,P00601,2026-06-05,P00634,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011582,jikh,rates_direction,P00601,2026-06-05,P00636,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011583,jikh,rates_direction,P00601,2026-06-05,P00656,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011584,jikh,rates_direction,P00601,2026-06-05,P00659,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011585,jikh,rates_direction,P00601,2026-06-05,P00663,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011586,jikh,rates_direction,P00601,2026-06-05,P00666,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011587,jikh,rates_direction,P00601,2026-06-05,P00668,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011588,jikh,rates_direction,P00601,2026-06-05,P00671,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011589,jikh,rates_direction,P00601,2026-06-05,P00677,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011590,jikh,rates_direction,P00601,2026-06-05,P00769,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011591,jikh,rates_direction,P00601,2026-06-05,P00777,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011592,jikh,rates_direction,P00601,2026-06-05,P00778,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011593,jikh,rates_direction,P00601,2026-06-05,P00792,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011594,jikh,rates_direction,P00601,2026-06-05,P00793,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011595,jikh,rates_direction,P00601,2026-06-05,P00796,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011596,jikh,rates_direction,P00601,2026-06-05,P00798,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011597,jikh,rates_direction,P00601,2026-06-05,P00800,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011598,jikh,rates_direction,P00601,2026-06-05,P00806,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011599,jikh,rates_direction,P00601,2026-06-05,P00815,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011600,jikh,rates_direction,P00601,2026-06-05,P00817,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011601,jikh,rates_direction,P00602,2026-06-05,P00628,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011602,jikh,rates_direction,P00602,2026-06-05,P00635,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011603,jikh,rates_direction,P00602,2026-06-05,P00643,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011604,jikh,rates_direction,P00602,2026-06-05,P00648,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011605,jikh,rates_direction,P00602,2026-06-05,P00660,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011606,jikh,rates_direction,P00602,2026-06-05,P00694,2026-07-07,32,False,UNADJUDICATED_CANDIDATE
C011607,jikh,rates_direction,P00602,2026-06-05,P00725,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011608,jikh,rates_direction,P00602,2026-06-05,P00726,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011609,jikh,rates_direction,P00602,2026-06-05,P00728,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011610,jikh,rates_direction,P00602,2026-06-05,P00729,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011611,jikh,rates_direction,P00602,2026-06-05,P00732,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011612,jikh,rates_direction,P00602,2026-06-05,P00733,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011613,jikh,rates_direction,P00602,2026-06-05,P00736,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011614,jikh,rates_direction,P00602,2026-06-05,P00737,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011615,jikh,rates_direction,P00602,2026-06-05,P00738,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011616,jikh,rates_direction,P00602,2026-06-05,P00739,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011617,jikh,rates_direction,P00602,2026-06-05,P00740,2026-07-28,53,False,UNADJUDICATED_CANDIDATE
C011618,jikh,rates_direction,P00602,2026-06-05,P00749,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011619,jikh,rates_direction,P00602,2026-06-05,P00750,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011620,jikh,rates_direction,P00602,2026-06-05,P00751,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011621,jikh,rates_direction,P00602,2026-06-05,P00758,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011622,jikh,rates_direction,P00602,2026-06-05,P00760,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011623,jikh,rates_direction,P00602,2026-06-05,P00761,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011624,jikh,rates_direction,P00602,2026-06-05,P00762,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011625,jikh,rates_direction,P00602,2026-06-05,P00771,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011626,jikh,rates_direction,P00602,2026-06-05,P00773,2026-08-10,66,False,UNADJUDICATED_CANDIDATE
C011627,jikh,rates_direction,P00602,2026-06-05,P00775,2026-08-19,75,False,UNADJUDICATED_CANDIDATE
C011628,jikh,rates_direction,P00602,2026-06-05,P00790,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011629,jikh,rates_direction,P00602,2026-06-05,P00791,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011630,jikh,rates_direction,P00602,2026-06-05,P00794,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011631,jikh,rates_direction,P00602,2026-06-05,P00795,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011632,jikh,rates_direction,P00602,2026-06-05,P00797,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011633,jikh,rates_direction,P00602,2026-06-05,P00802,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011634,jikh,rates_direction,P00602,2026-06-05,P00803,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011635,jikh,rates_direction,P00602,2026-06-05,P00804,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011636,jikh,rates_direction,P00602,2026-06-05,P00805,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011637,jikh,rates_direction,P00602,2026-06-05,P00811,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011638,jikh,rates_direction,P00602,2026-06-05,P00813,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011639,jikh,rates_direction,P00602,2026-06-05,P00814,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011640,jikh,rates_direction,P00602,2026-06-05,P00816,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011641,jikh,rates_direction,P00602,2026-06-05,P00818,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011642,jikh,rates_direction,P00603,2026-06-05,P00625,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011643,jikh,rates_direction,P00603,2026-06-05,P00626,2026-06-15,10,True,UNADJUDICATED_CANDIDATE
C011644,jikh,rates_direction,P00603,2026-06-05,P00627,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011645,jikh,rates_direction,P00603,2026-06-05,P00630,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011646,jikh,rates_direction,P00603,2026-06-05,P00634,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011647,jikh,rates_direction,P00603,2026-06-05,P00636,2026-06-15,10,True,UNADJUDICATED_CANDIDATE
C011648,jikh,rates_direction,P00603,2026-06-05,P00656,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011649,jikh,rates_direction,P00603,2026-06-05,P00659,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011650,jikh,rates_direction,P00603,2026-06-05,P00663,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011651,jikh,rates_direction,P00603,2026-06-05,P00666,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011652,jikh,rates_direction,P00603,2026-06-05,P00668,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011653,jikh,rates_direction,P00603,2026-06-05,P00671,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011654,jikh,rates_direction,P00603,2026-06-05,P00677,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011655,jikh,rates_direction,P00603,2026-06-05,P00769,2026-08-05,61,True,UNADJUDICATED_CANDIDATE
C011656,jikh,rates_direction,P00603,2026-06-05,P00777,2026-08-25,81,True,UNADJUDICATED_CANDIDATE
C011657,jikh,rates_direction,P00603,2026-06-05,P00778,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011658,jikh,rates_direction,P00603,2026-06-05,P00792,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011659,jikh,rates_direction,P00603,2026-06-05,P00793,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011660,jikh,rates_direction,P00603,2026-06-05,P00796,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011661,jikh,rates_direction,P00603,2026-06-05,P00798,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011662,jikh,rates_direction,P00603,2026-06-05,P00800,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011663,jikh,rates_direction,P00603,2026-06-05,P00806,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011664,jikh,rates_direction,P00603,2026-06-05,P00815,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011665,jikh,rates_direction,P00603,2026-06-05,P00817,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011666,jikh,rates_direction,P00604,2026-06-05,P00625,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011667,jikh,rates_direction,P00604,2026-06-05,P00626,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011668,jikh,rates_direction,P00604,2026-06-05,P00627,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011669,jikh,rates_direction,P00604,2026-06-05,P00630,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011670,jikh,rates_direction,P00604,2026-06-05,P00634,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011671,jikh,rates_direction,P00604,2026-06-05,P00636,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011672,jikh,rates_direction,P00604,2026-06-05,P00656,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011673,jikh,rates_direction,P00604,2026-06-05,P00659,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011674,jikh,rates_direction,P00604,2026-06-05,P00663,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011675,jikh,rates_direction,P00604,2026-06-05,P00666,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011676,jikh,rates_direction,P00604,2026-06-05,P00668,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011677,jikh,rates_direction,P00604,2026-06-05,P00671,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011678,jikh,rates_direction,P00604,2026-06-05,P00677,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011679,jikh,rates_direction,P00604,2026-06-05,P00769,2026-08-05,61,False,UNADJUDICATED_CANDIDATE
C011680,jikh,rates_direction,P00604,2026-06-05,P00777,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011681,jikh,rates_direction,P00604,2026-06-05,P00778,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011682,jikh,rates_direction,P00604,2026-06-05,P00792,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011683,jikh,rates_direction,P00604,2026-06-05,P00793,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011684,jikh,rates_direction,P00604,2026-06-05,P00796,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011685,jikh,rates_direction,P00604,2026-06-05,P00798,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011686,jikh,rates_direction,P00604,2026-06-05,P00800,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011687,jikh,rates_direction,P00604,2026-06-05,P00806,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011688,jikh,rates_direction,P00604,2026-06-05,P00815,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011689,jikh,rates_direction,P00604,2026-06-05,P00817,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011690,jikh,rates_direction,P00605,2026-06-05,P00625,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011691,jikh,rates_direction,P00605,2026-06-05,P00626,2026-06-15,10,True,UNADJUDICATED_CANDIDATE
C011692,jikh,rates_direction,P00605,2026-06-05,P00627,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011693,jikh,rates_direction,P00605,2026-06-05,P00630,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011694,jikh,rates_direction,P00605,2026-06-05,P00634,2026-06-15,10,False,UNADJUDICATED_CANDIDATE
C011695,jikh,rates_direction,P00605,2026-06-05,P00636,2026-06-15,10,True,UNADJUDICATED_CANDIDATE
C011696,jikh,rates_direction,P00605,2026-06-05,P00656,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011697,jikh,rates_direction,P00605,2026-06-05,P00659,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011698,jikh,rates_direction,P00605,2026-06-05,P00663,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011699,jikh,rates_direction,P00605,2026-06-05,P00666,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011700,jikh,rates_direction,P00605,2026-06-05,P00668,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011701,jikh,rates_direction,P00605,2026-06-05,P00671,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011702,jikh,rates_direction,P00605,2026-06-05,P00677,2026-06-22,17,False,UNADJUDICATED_CANDIDATE
C011703,jikh,rates_direction,P00605,2026-06-05,P00769,2026-08-05,61,True,UNADJUDICATED_CANDIDATE
C011704,jikh,rates_direction,P00605,2026-06-05,P00777,2026-08-25,81,True,UNADJUDICATED_CANDIDATE
C011705,jikh,rates_direction,P00605,2026-06-05,P00778,2026-08-25,81,False,UNADJUDICATED_CANDIDATE
C011706,jikh,rates_direction,P00605,2026-06-05,P00792,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011707,jikh,rates_direction,P00605,2026-06-05,P00793,2026-09-02,89,False,UNADJUDICATED_CANDIDATE
C011708,jikh,rates_direction,P00605,2026-06-05,P00796,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011709,jikh,rates_direction,P00605,2026-06-05,P00798,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011710,jikh,rates_direction,P00605,2026-06-05,P00800,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011711,jikh,rates_direction,P00605,2026-06-05,P00806,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011712,jikh,rates_direction,P00605,2026-06-05,P00815,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011713,jikh,rates_direction,P00605,2026-06-05,P00817,2026-09-10,97,False,UNADJUDICATED_CANDIDATE
C011714,jikh,rates_direction,P00625,2026-06-15,P00660,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011715,jikh,rates_direction,P00625,2026-06-15,P00694,2026-07-07,22,False,UNADJUDICATED_CANDIDATE
C011716,jikh,rates_direction,P00625,2026-06-15,P00725,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011717,jikh,rates_direction,P00625,2026-06-15,P00726,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011718,jikh,rates_direction,P00625,2026-06-15,P00728,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011719,jikh,rates_direction,P00625,2026-06-15,P00729,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011720,jikh,rates_direction,P00625,2026-06-15,P00732,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011721,jikh,rates_direction,P00625,2026-06-15,P00733,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011722,jikh,rates_direction,P00625,2026-06-15,P00736,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011723,jikh,rates_direction,P00625,2026-06-15,P00737,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011724,jikh,rates_direction,P00625,2026-06-15,P00738,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011725,jikh,rates_direction,P00625,2026-06-15,P00739,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011726,jikh,rates_direction,P00625,2026-06-15,P00740,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011727,jikh,rates_direction,P00625,2026-06-15,P00749,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011728,jikh,rates_direction,P00625,2026-06-15,P00750,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011729,jikh,rates_direction,P00625,2026-06-15,P00751,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011730,jikh,rates_direction,P00625,2026-06-15,P00758,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011731,jikh,rates_direction,P00625,2026-06-15,P00760,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011732,jikh,rates_direction,P00625,2026-06-15,P00761,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011733,jikh,rates_direction,P00625,2026-06-15,P00762,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011734,jikh,rates_direction,P00625,2026-06-15,P00771,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011735,jikh,rates_direction,P00625,2026-06-15,P00773,2026-08-10,56,False,UNADJUDICATED_CANDIDATE
C011736,jikh,rates_direction,P00625,2026-06-15,P00775,2026-08-19,65,False,UNADJUDICATED_CANDIDATE
C011737,jikh,rates_direction,P00625,2026-06-15,P00790,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011738,jikh,rates_direction,P00625,2026-06-15,P00791,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011739,jikh,rates_direction,P00625,2026-06-15,P00794,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011740,jikh,rates_direction,P00625,2026-06-15,P00795,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011741,jikh,rates_direction,P00625,2026-06-15,P00797,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011742,jikh,rates_direction,P00625,2026-06-15,P00802,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011743,jikh,rates_direction,P00625,2026-06-15,P00803,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011744,jikh,rates_direction,P00625,2026-06-15,P00804,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011745,jikh,rates_direction,P00625,2026-06-15,P00805,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011746,jikh,rates_direction,P00625,2026-06-15,P00811,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
