claim_id,channel,video_id,video_date,claim_type,thesis_cluster,_scope,package,fact_key,verdict,supported,unknown,checkable
BR-20260529-09,bravos,eKomHGJgJEU,2026-05-29,DATA_POINT,BUSINESS_CYCLE,audit,V7,real_gdp_growth_2.7,TRUE,True,False,True
BR-20260529-10,bravos,eKomHGJgJEU,2026-05-29,SOURCE_CITATION,BUSINESS_CYCLE,audit,V7,gdpnow_q2_2026_4pct,UNVERIFIABLE,False,True,False
BR-20260529-15,bravos,eKomHGJgJEU,2026-05-29,DATA_POINT,LABOR_CONSUMER,audit,V7,payrolls_120k_per_month,FALSE,False,False,True
BR-20260529-20,bravos,eKomHGJgJEU,2026-05-29,DATA_POINT,INFLATION,audit,V7,cpi_2026_rise_2.4_to_3.8,MOSTLY_TRUE,True,False,True
BR-20260602-09,bravos,bgAmexfyVOI,2026-06-02,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,ai_hiring_share_survey,UNVERIFIABLE,False,True,False
BR-20260605-02,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,jolts_vs_sales_divergence,MISLEADING,False,False,True
BR-20260605-03,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,jolts_lowest_since_pandemic,FALSE,False,False,True
BR-20260605-05,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,unrate_rising_jun2026,MISLEADING,False,False,True
BR-20260605-08,bravos,inUGgMv9Zq0,2026-06-05,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,hinton_radiologists,MOSTLY_TRUE,True,False,True
BR-20260605-09,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,excel_accountants,MOSTLY_TRUE,True,False,True
BR-20260605-15,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,amazon_1.6M_hires,MOSTLY_TRUE,True,False,True
BR-20260605-18,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,initial_claims_very_low,TRUE,True,False,True
BR-20260605-21,bravos,inUGgMv9Zq0,2026-06-05,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,ai_business_leader_survey,UNVERIFIABLE,False,True,False
BR-20260605-24,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,claims_making_new_lows_jun2026,FALSE,False,False,True
BR-20260605-26,bravos,inUGgMv9Zq0,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,umich_record_low,MOSTLY_TRUE,True,False,True
BR-20260615-08,bravos,Ev6e1dJCelc,2026-06-15,DATA_POINT,BUSINESS_CYCLE,audit,V7,real_gdp_growth_2.7,TRUE,True,False,True
BR-20260615-09,bravos,Ev6e1dJCelc,2026-06-15,DATA_POINT,LABOR_CONSUMER,audit,V7,unrate_4.3_jun2026,MOSTLY_TRUE,True,False,True
BR-20260615-13,bravos,Ev6e1dJCelc,2026-06-15,DATA_POINT,BUSINESS_CYCLE,audit,V7,yield_curve_recession_record,MISLEADING,False,False,True
BR-20260615-14,bravos,Ev6e1dJCelc,2026-06-15,DATA_POINT,BUSINESS_CYCLE,audit,V7,curve_inverted_late2022_no_recession,TRUE,True,False,True
BR-20260615-17,bravos,Ev6e1dJCelc,2026-06-15,DATA_POINT,LABOR_CONSUMER,audit,V7,initial_claims_lowest_since_1970s,MOSTLY_TRUE,True,False,True
BR-20260615-19,bravos,Ev6e1dJCelc,2026-06-15,DATA_POINT,LABOR_CONSUMER,audit,V7,curve_steepening_since_2023_claims_falling,MOSTLY_TRUE,True,False,True
BR-20260615-20,bravos,Ev6e1dJCelc,2026-06-15,DATA_POINT,BUSINESS_CYCLE,audit,V7,corporate_profits_record,TRUE,True,False,True
BR-20260618-08,bravos,ArL4djz-76c,2026-06-18,DATA_POINT,INFLATION,audit,V7,usd_purchasing_power_accelerated_decline,TRUE,True,False,True
BR-20260618-09,bravos,ArL4djz-76c,2026-06-18,DATA_POINT,INFLATION,audit,V7,inflation_above_35yr_average,TRUE,True,False,True
BR-20260618-14,bravos,ArL4djz-76c,2026-06-18,DATA_POINT,INFLATION,audit,V7,cpi_2026_rise_2.4_to_4.2,MOSTLY_TRUE,True,False,True
BR-20260618-15,bravos,ArL4djz-76c,2026-06-18,DATA_POINT,INFLATION,audit,V7,usd_purchasing_power_accelerated_decline,TRUE,True,False,True
BR-20260618-19,bravos,ArL4djz-76c,2026-06-18,DATA_POINT,BUSINESS_CYCLE,audit,V7,real_gdp_2_to_4_range,MOSTLY_TRUE,True,False,True
BR-20260618-20,bravos,ArL4djz-76c,2026-06-18,DATA_POINT,BUSINESS_CYCLE,audit,V7,gdp_turned_up_latest_quarter,TRUE,True,False,True
BR-20260427-05,bravos,PN8bHAr0f1M,2026-04-27,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,umich_below_gfc_low,TRUE,True,False,True
BR-20260427-10,bravos,PN8bHAr0f1M,2026-04-27,SOURCE_CITATION,BUSINESS_CYCLE,audit,V7,nber_recession_unemployment,MOSTLY_TRUE,True,False,True
BR-20260427-11,bravos,PN8bHAr0f1M,2026-04-27,DATA_POINT,LABOR_CONSUMER,audit,V7,unrate_rising_2024_2026,TRUE,True,False,True
BR-20260427-13,bravos,PN8bHAr0f1M,2026-04-27,DATA_POINT,LABOR_CONSUMER,audit,V7,unrate_turned_down_mar2026,TRUE,True,False,True
BR-20260427-14,bravos,PN8bHAr0f1M,2026-04-27,DATA_POINT,LABOR_CONSUMER,audit,V7,claims_new_lows_apr2026,MOSTLY_TRUE,True,False,True
BR-20260427-22,bravos,PN8bHAr0f1M,2026-04-27,DATA_POINT,BUSINESS_CYCLE,audit,V7,curve_flattened_early2026,TRUE,True,False,True
BR-20260427-25,bravos,PN8bHAr0f1M,2026-04-27,DATA_POINT,INFLATION,audit,V7,commodity_supercycle_turning_up,TRENDING,True,False,True
BR-20260427-33,bravos,PN8bHAr0f1M,2026-04-27,RECOMMENDATION,INFLATION,audit,V7,pitch_index_vs_stock_picks,UNVERIFIABLE,False,True,False
BR-20260501-03,bravos,YUwjueXzffE,2026-05-01,DATA_POINT,INFLATION,audit,V7,cpi_2022_50yr_high_ath_within_year,MISLEADING,False,False,True
BR-20260501-09,bravos,YUwjueXzffE,2026-05-01,DATA_POINT,BUSINESS_CYCLE,audit,V7,real_gdp_2.5_2026,TRUE,True,False,True
BR-20260501-22,bravos,YUwjueXzffE,2026-05-01,DATA_POINT,INFLATION,audit,V7,core_inflation_highest_since_1980s,TRUE,True,False,True
BR-20260501-24,bravos,YUwjueXzffE,2026-05-01,DATA_POINT,INFLATION,audit,V7,core_inflation_highest_since_1980s,TRUE,True,False,True
BR-20260507-12,bravos,opuHyONlqjY,2026-05-07,SOURCE_CITATION,BUSINESS_CYCLE,audit,V7,pmi_best_cycle_indicator,MOSTLY_TRUE,True,False,True
BR-20260507-15,bravos,opuHyONlqjY,2026-05-07,DATA_POINT,BUSINESS_CYCLE,audit,V7,ism_pmi_above_50_2026,TRUE,True,False,True
BR-20260511-04,bravos,ZyC3GRY5e1M,2026-05-11,SOURCE_CITATION,BUSINESS_CYCLE,audit,V7,moodys_recession_probability_chart,UNVERIFIABLE,False,True,False
BR-20260511-08,bravos,ZyC3GRY5e1M,2026-05-11,DATA_POINT,LABOR_CONSUMER,audit,V7,unrate_low_by_history,MOSTLY_TRUE,True,False,True
BR-20260511-10,bravos,ZyC3GRY5e1M,2026-05-11,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,gallup_27pct_quality_job,MOSTLY_TRUE,True,False,True
BR-20260511-12,bravos,ZyC3GRY5e1M,2026-05-11,DATA_POINT,LABOR_CONSUMER,audit,V7,umich_record_low_may,TRUE,True,False,True
BR-20260511-13,bravos,ZyC3GRY5e1M,2026-05-11,SOURCE_CITATION,BUSINESS_CYCLE,audit,V7,powell_economy_amazing,MOSTLY_TRUE,True,False,True
BR-20260511-14,bravos,ZyC3GRY5e1M,2026-05-11,DATA_POINT,INFLATION,audit,V7,core_pce_60_months_above_2,TRUE,True,False,True
BR-20260511-15,bravos,ZyC3GRY5e1M,2026-05-11,DATA_POINT,INFLATION,audit,V7,core_pce_turning_up,TRUE,True,False,True
BR-20260515-11,bravos,7830S4NkFe8,2026-05-15,DATA_POINT,INFLATION,audit,V7,taiwan_exports_lead_us_inflation,UNVERIFIABLE,False,True,False
BR-20260515-18,bravos,7830S4NkFe8,2026-05-15,DATA_POINT,INFLATION,audit,V7,commodity_100yr_cycles,UNVERIFIABLE,False,True,False
BR-20260515-20,bravos,7830S4NkFe8,2026-05-15,DATA_POINT,INFLATION,audit,V7,investors_disinterested_physical_15yr,MOSTLY_TRUE,True,False,True
BR-20260320-12,bravos,Qwvqz6K1Dyc,2026-03-20,DATA_POINT,INFLATION,audit,V7,gasoline_plus50_mar2026,MOSTLY_TRUE,True,False,True
BR-20260320-13,bravos,Qwvqz6K1Dyc,2026-03-20,DATA_POINT,INFLATION,audit,V7,inflation_expectations_near_2022_high,MISLEADING,False,False,True
BR-20260320-16,bravos,Qwvqz6K1Dyc,2026-03-20,DATA_POINT,INFLATION,audit,V7,energy_shelter_42pct_cpi,TRUE,True,False,True
BR-20260320-18,bravos,Qwvqz6K1Dyc,2026-03-20,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,oil100_consumer_drag_estimate,UNVERIFIABLE,False,True,False
BR-20260320-21,bravos,Qwvqz6K1Dyc,2026-03-20,DATA_POINT,LABOR_CONSUMER,audit,V7,job_growth_2022_vs_2026,MOSTLY_TRUE,True,False,True
BR-20260320-25,bravos,Qwvqz6K1Dyc,2026-03-20,RECOMMENDATION,INFLATION,audit,V7,pitch_six_stocks,UNVERIFIABLE,False,True,False
BR-20260326-07,bravos,d2xewVN_eDE,2026-03-26,DATA_POINT,INFLATION,audit,V7,cpi_release_lag,TRUE,True,False,True
BR-20260326-13,bravos,d2xewVN_eDE,2026-03-26,DATA_POINT,INFLATION,audit,V7,cpi_early2026_2.5,MOSTLY_TRUE,True,False,True
BR-20260326-25,bravos,d2xewVN_eDE,2026-03-26,DATA_POINT,INFLATION,audit,V7,commodity_etf_share_3_vs_12,UNVERIFIABLE,False,True,False
BR-20260326-28,bravos,d2xewVN_eDE,2026-03-26,RECOMMENDATION,INFLATION,audit,V7,pitch_six_stocks,UNVERIFIABLE,False,True,False
BR-20260326-32,bravos,d2xewVN_eDE,2026-03-26,DATA_POINT,INFLATION,audit,V7,copper_gold_record_low,TRUE,True,False,True
BR-20260402-06,bravos,XDDBhShILQA,2026-04-02,DATA_POINT,INFLATION,audit,V7,ag_prices_since_war_apr2026,MOSTLY_TRUE,True,False,True
BR-20260402-08,bravos,XDDBhShILQA,2026-04-02,DATA_POINT,INFLATION,audit,V7,food_energy_share_of_cpi,MOSTLY_TRUE,True,False,True
BR-20260402-27,bravos,XDDBhShILQA,2026-04-02,RECOMMENDATION,INFLATION,audit,V7,pitch_copper_stocks,UNVERIFIABLE,False,True,False
BR-20260408-02,bravos,Nyb4yfSUlT4,2026-04-08,DATA_POINT,LABOR_CONSUMER,audit,V7,job_growth_standstill_18m,TRUE,True,False,True
BR-20260408-06,bravos,Nyb4yfSUlT4,2026-04-08,DATA_POINT,BUSINESS_CYCLE,audit,V7,oil_shocks_5of7_recessions,MOSTLY_TRUE,True,False,True
BR-20260408-08,bravos,Nyb4yfSUlT4,2026-04-08,SOURCE_CITATION,BUSINESS_CYCLE,audit,V7,economists_economy_can_weather_oil,UNVERIFIABLE,False,True,False
BR-20260408-09,bravos,Nyb4yfSUlT4,2026-04-08,DATA_POINT,BUSINESS_CYCLE,audit,V7,real_gdp_2_to_3_range,TRUE,True,False,True
BR-20260408-12,bravos,Nyb4yfSUlT4,2026-04-08,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,gdpnow_pce_contribution_2pp_to_1pp,UNVERIFIABLE,False,True,False
BR-20260408-13,bravos,Nyb4yfSUlT4,2026-04-08,DATA_POINT,BUSINESS_CYCLE,audit,V7,gdpnow_4_to_below2_2026q1,MOSTLY_TRUE,True,False,True
BR-20260408-14,bravos,Nyb4yfSUlT4,2026-04-08,DATA_POINT,BUSINESS_CYCLE,audit,V7,energy_shock_to_recession_4_months,UNVERIFIABLE,False,True,False
BR-20260408-21,bravos,Nyb4yfSUlT4,2026-04-08,RECOMMENDATION,INFLATION,audit,V7,pitch_dont_go_to_cash,UNVERIFIABLE,False,True,False
BR-20260408-23,bravos,Nyb4yfSUlT4,2026-04-08,DATA_POINT,INFLATION,audit,V7,aluminum_surge_2026,TRUE,True,False,True
BR-20260408-26,bravos,Nyb4yfSUlT4,2026-04-08,RECOMMENDATION,INFLATION,audit,V7,pitch_metal_stocks,UNVERIFIABLE,False,True,False
BR-20260420-02,bravos,qaxPhSP8jbg,2026-04-20,DATA_POINT,INFLATION,audit,V7,commodity_moves_apr2026,MOSTLY_TRUE,True,False,True
BR-20260420-04,bravos,qaxPhSP8jbg,2026-04-20,DATA_POINT,INFLATION,audit,V7,commodity_index_plus30_6m_highest_since_2022,TRUE,True,False,True
BR-20260420-06,bravos,qaxPhSP8jbg,2026-04-20,SOURCE_CITATION,INFLATION,audit,V7,economists_1970s_analogy,UNVERIFIABLE,False,True,False
BR-20260420-26,bravos,qaxPhSP8jbg,2026-04-20,RECOMMENDATION,INFLATION,audit,V7,pitch_inflation_stocks,UNVERIFIABLE,False,True,False
BR-20260420-27,bravos,qaxPhSP8jbg,2026-04-20,DATA_POINT,INFLATION,audit,V7,ag_etf_plus20_sp_minus10,MOSTLY_TRUE,True,False,True
BR-20260420-30,bravos,qaxPhSP8jbg,2026-04-20,RECOMMENDATION,INFLATION,audit,V7,pitch_asymmetric_riskreward,UNVERIFIABLE,False,True,False
BR-20260420-32,bravos,qaxPhSP8jbg,2026-04-20,RECOMMENDATION,INFLATION,audit,V7,pitch_ag_stocks,UNVERIFIABLE,False,True,False
BR-20260423-08,bravos,iq599kyAjVA,2026-04-23,SOURCE_CITATION,INFLATION,audit,V7,friedman_inflation_money,MOSTLY_TRUE,True,False,True
BR-20260423-12,bravos,iq599kyAjVA,2026-04-23,DATA_POINT,INFLATION,audit,V7,cpi_60_months_above_2,TRUE,True,False,True
BR-20260423-14,bravos,iq599kyAjVA,2026-04-23,DATA_POINT,INFLATION,audit,V7,nominal_gdp_5_10_1970s80s,MOSTLY_TRUE,True,False,True
BR-20260423-18,bravos,iq599kyAjVA,2026-04-23,DATA_POINT,BUSINESS_CYCLE,audit,V7,economy_resilient_to_oil_apr2026,TRUE,True,False,True
BR-20260423-22,bravos,iq599kyAjVA,2026-04-23,DATA_POINT,INFLATION,audit,V7,urea_plus50_2026,TRUE,True,False,True
AJ-20260515-29,jikh,yNHYpCLBffw,2026-05-15,DATA_POINT,LABOR_CONSUMER,audit,V7,umich_lowest_since_2008,MOSTLY_TRUE,True,False,True
AJ-20260526-09,jikh,w8yTmTdF1Kw,2026-05-26,DATA_POINT,INFLATION,audit,V7,ppi_6pct_2026,MOSTLY_TRUE,True,False,True
AJ-20260526-36,jikh,w8yTmTdF1Kw,2026-05-26,POLICY_FACT,INFLATION,audit,V7,warsh_trimmed_mean_pce,TRUE,True,False,True
AJ-20260605-33,jikh,yhRjvX_t4hc,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,savings_rate_2.6_real_wages_falling,TRUE,True,False,True
AJ-20260605-34,jikh,yhRjvX_t4hc,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,top10_half_of_spending,MOSTLY_TRUE,True,False,True
AJ-20260605-35,jikh,yhRjvX_t4hc,2026-06-05,DATA_POINT,LABOR_CONSUMER,audit,V7,earnings_up_wages_flat,TRUE,True,False,True
AJ-20260612-09,jikh,dg9Ezg_RS6E,2026-06-12,DATA_POINT,LABOR_CONSUMER,audit,V7,umich_44.8_record_low,TRUE,True,False,True
AJ-20260612-11,jikh,dg9Ezg_RS6E,2026-06-12,DATA_POINT,INFLATION,audit,V7,cpi_4.2_may2026_3yr_high,TRUE,True,False,True
AJ-20260615-24,jikh,HIBozcOlQPY,2026-06-15,DATA_POINT,LABOR_CONSUMER,audit,V7,payrolls_172k_jun2026,MOSTLY_TRUE,True,False,True
AJ-20260615-31,jikh,HIBozcOlQPY,2026-06-15,DATA_POINT,INFLATION,audit,V7,cpi_4.2_may2026_3yr_high,TRUE,True,False,True
AJ-20260316-12,jikh,jQUUAEemvSE,2026-03-16,DATA_POINT,LABOR_CONSUMER,audit,V7,feb2026_payrolls_minus92k_unrate_4.4,TRUE,True,False,True
AJ-20260316-15,jikh,jQUUAEemvSE,2026-03-16,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,gromen_unemployment_6_8_threshold,UNVERIFIABLE,False,True,False
AJ-20260316-19,jikh,jQUUAEemvSE,2026-03-16,DATA_POINT,LABOR_CONSUMER,audit,V7,sector_job_declines_2026,MOSTLY_TRUE,True,False,True
AJ-20260331-05,jikh,Dt45p4wuNow,2026-03-31,SOURCE_CITATION,LABOR_CONSUMER,audit,V7,powell_zero_net_private_job_creation,MOSTLY_TRUE,True,False,True
AJ-20260331-34,jikh,Dt45p4wuNow,2026-03-31,DATA_POINT,LABOR_CONSUMER,audit,V7,jolts_vs_sp500_divergence,MISLEADING,False,False,True
AJ-20260407-24,jikh,38qyqO44qrk,2026-04-07,SOURCE_CITATION,INFLATION,audit,V7,qe_economists_inflation_warning,UNVERIFIABLE,False,True,False
AJ-20260420-06,jikh,f353QO5Dgus,2026-04-20,SOURCE_CITATION,BUSINESS_CYCLE,audit,V7,imf_global_recession_warning,TRUE,True,False,True
AJ-20260420-21,jikh,f353QO5Dgus,2026-04-20,DATA_POINT,LABOR_CONSUMER,audit,V7,asia_fuel_emergency_philippines,UNVERIFIABLE,False,True,False
AJ-20260420-22,jikh,f353QO5Dgus,2026-04-20,DATA_POINT,LABOR_CONSUMER,audit,V7,thailand_fishing_marine_fuel,UNVERIFIABLE,False,True,False
AJ-20260420-23,jikh,f353QO5Dgus,2026-04-20,DATA_POINT,LABOR_CONSUMER,audit,V7,asia_fuel_rationing_japan_india_mumbai,UNVERIFIABLE,False,True,False
AJ-20260420-39,jikh,f353QO5Dgus,2026-04-20,DATA_POINT,INFLATION,audit,V7,urea_toward_2022_levels,TRUE,True,False,True
AJ-20260504-44,jikh,HcjbJvpKZIU,2026-05-04,SOURCE_CITATION,INFLATION,audit,V7,hormuz_fertilizer_share_owid,MOSTLY_TRUE,True,False,True
BR-20260827-47,bravos,cbknsJEshD8,2026-08-27,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260909-22,bravos,1ZS5_txbOsc,2026-09-09,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260909-50,bravos,1ZS5_txbOsc,2026-09-09,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260912-12,bravos,RUH3BPQ5fTo,2026-09-12,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260916-22,bravos,jx3Ll-GJtMY,2026-09-16,DATA_POINT,OTHER,core90,V8_9,bravos_price_2000_vip_value,UNVERIFIABLE,False,True,False
BR-20260916-23,bravos,jx3Ll-GJtMY,2026-09-16,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260916-51,bravos,jx3Ll-GJtMY,2026-09-16,DATA_POINT,OTHER,core90,V8_9,bravos_price_2000_vip_value,UNVERIFIABLE,False,True,False
BR-20260916-53,bravos,jx3Ll-GJtMY,2026-09-16,RECOMMENDATION,OTHER,core90,V8_9,bravos_100_spots_sep16,UNVERIFIABLE,False,True,False
BR-20260811-31,bravos,ZZ7HyZu8FbE,2026-08-11,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260811-38,bravos,ZZ7HyZu8FbE,2026-08-11,RECOMMENDATION,OTHER,core90,V8_9,bravos_spots_limited_calls,UNVERIFIABLE,False,True,False
BR-20260813-27,bravos,4AkB4c0tTfU,2026-08-13,RECOMMENDATION,OTHER,core90,V8_9,bravos_99pct_timing_fail,UNVERIFIABLE,False,True,False
BR-20260813-29,bravos,4AkB4c0tTfU,2026-08-13,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260813-32,bravos,4AkB4c0tTfU,2026-08-13,RECOMMENDATION,OTHER,core90,V8_9,bravos_spots_limited_calls,UNVERIFIABLE,False,True,False
BR-20260818-32,bravos,nB1eXWQlW58,2026-08-18,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260818-34,bravos,nB1eXWQlW58,2026-08-18,RECOMMENDATION,OTHER,core90,V8_9,bravos_spots_limited_calls,UNVERIFIABLE,False,True,False
BR-20260825-51,bravos,PWMhM2_dj3s,2026-08-25,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260825-52,bravos,PWMhM2_dj3s,2026-08-25,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260629-39,bravos,OZhbi8m1Mw8,2026-06-29,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260629-44,bravos,OZhbi8m1Mw8,2026-06-29,RECOMMENDATION,OTHER,core90,V8_9,bravos_launch_offer_ends_jun30,UNVERIFIABLE,False,True,False
BR-20260629-45,bravos,OZhbi8m1Mw8,2026-06-29,RECOMMENDATION,OTHER,core90,V8_9,bravos_money_back_30d,UNVERIFIABLE,False,True,False
BR-20260707-13,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,OTHER,core90,V8_9,bravos_all_assets_under_pressure_jul2026,MOSTLY_TRUE,True,False,True
BR-20260707-44,bravos,J0qxWVhXd4o,2026-07-07,RECOMMENDATION,OTHER,core90,V8_9,bravos_live_event_jul14_free_model,TRUE,True,False,True
BR-20260723-36,bravos,QNFLN6IvB88,2026-07-23,RECOMMENDATION,OTHER,core90,V8_9,bravos_spots_limited_calls,UNVERIFIABLE,False,True,False
BR-20260804-35,bravos,VygtuX3arJA,2026-08-04,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260804-37,bravos,VygtuX3arJA,2026-08-04,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260804-39,bravos,VygtuX3arJA,2026-08-04,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260804-40,bravos,VygtuX3arJA,2026-08-04,RECOMMENDATION,OTHER,core90,V8_9,bravos_spots_limited_calls,UNVERIFIABLE,False,True,False
BR-20260804-41,bravos,VygtuX3arJA,2026-08-04,RECOMMENDATION,OTHER,core90,V8_9,bravos_min_portfolio_30k,UNVERIFIABLE,False,True,False
BR-20260809-02,bravos,rv4PIOsQq_g,2026-08-09,DATA_POINT,OTHER,core90,V8_9,fra_esp_rus_gdp_8T,TRUE,True,False,True
BR-20260809-33,bravos,rv4PIOsQq_g,2026-08-09,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
BR-20260809-36,bravos,rv4PIOsQq_g,2026-08-09,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
AJ-20260819-20,jikh,_YXDHskRP6Y,2026-08-19,DATA_POINT,OTHER,core90,V8_9,zocdoc_network_stats,TRUE,True,False,True
AJ-20260819-49,jikh,_YXDHskRP6Y,2026-08-19,RECOMMENDATION,OTHER,core90,V8_9,premium_membership_pitch,UNVERIFIABLE,False,True,False
AJ-20260825-17,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,OTHER,core90,V8_9,us_electricity_flat_2004_2024,MOSTLY_TRUE,True,False,True
AJ-20260825-18,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,OTHER,core90,V8_9,china_grid_half_to_2x,MOSTLY_TRUE,True,False,True
AJ-20260825-21,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,OTHER,core90,V8_9,tello_plans_trustpilot,TRUE,True,False,True
AJ-20260825-22,jikh,gVksaXViB4E,2026-08-25,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
AJ-20260825-61,jikh,gVksaXViB4E,2026-08-25,RECOMMENDATION,OTHER,core90,V8_9,premium_membership_pitch,UNVERIFIABLE,False,True,False
AJ-20260902-18,jikh,NZpobX6MQVA,2026-09-02,POLICY_FACT,OTHER,core90,V8_9,patriot_act_status,MISLEADING,False,False,True
AJ-20260902-23,jikh,NZpobX6MQVA,2026-09-02,SOURCE_CITATION,OTHER,core90,V8_9,mayorkas_killware,TRUE,True,False,True
AJ-20260902-24,jikh,NZpobX6MQVA,2026-09-02,SOURCE_CITATION,OTHER,core90,V8_9,cybereason_operation_blackout,MOSTLY_TRUE,True,False,True
AJ-20260902-25,jikh,NZpobX6MQVA,2026-09-02,SOURCE_CITATION,OTHER,core90,V8_9,cybereason_tactics,MOSTLY_TRUE,True,False,True
AJ-20260902-26,jikh,NZpobX6MQVA,2026-09-02,SOURCE_CITATION,OTHER,core90,V8_9,cybereason_outcome,MOSTLY_TRUE,True,False,True
AJ-20260902-29,jikh,NZpobX6MQVA,2026-09-02,DATA_POINT,OTHER,core90,V8_9,deleteme_wirecutter_pick,TRUE,True,False,True
AJ-20260902-31,jikh,NZpobX6MQVA,2026-09-02,SOURCE_CITATION,OTHER,core90,V8_9,whitney_webb_feudalism_opinion,UNVERIFIABLE,False,True,False
AJ-20260902-59,jikh,NZpobX6MQVA,2026-09-02,SOURCE_CITATION,OTHER,core90,V8_9,trump_dershowitz_clip,UNVERIFIABLE,False,True,False
AJ-20260902-61,jikh,NZpobX6MQVA,2026-09-02,RECOMMENDATION,OTHER,core90,V8_9,premium_membership_pitch,UNVERIFIABLE,False,True,False
AJ-20260910-30,jikh,iBxWsP8k9XM,2026-09-10,DATA_POINT,OTHER,core90,V8_9,ground_news_40pct_vantage,TRUE,True,False,True
AJ-20260910-75,jikh,iBxWsP8k9XM,2026-09-10,RECOMMENDATION,OTHER,core90,V8_9,premium_membership_pitch,UNVERIFIABLE,False,True,False
AJ-20260916-36,jikh,xSXNSt0m-go,2026-09-16,DATA_POINT,OTHER,core90,V8_9,zero_day_prices,TRUE,True,False,True
AJ-20260916-50,jikh,xSXNSt0m-go,2026-09-16,DATA_POINT,OTHER,core90,V8_9,internet_asn_count,MOSTLY_TRUE,True,False,True
AJ-20260916-56,jikh,xSXNSt0m-go,2026-09-16,RECOMMENDATION,OTHER,core90,V8_9,pitch_opinion_not_factual,UNVERIFIABLE,False,True,False
AJ-20260916-60,jikh,xSXNSt0m-go,2026-09-16,RECOMMENDATION,OTHER,core90,V8_9,premium_membership_pitch,UNVERIFIABLE,False,True,False
AJ-20260715-17,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,OTHER,core90,V8_9,doctor_wait_31_days,TRUE,True,False,True
AJ-20260715-18,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,OTHER,core90,V8_9,zocdoc_network_stats,TRUE,True,False,True
